Tanggal,IN / OUT,Nomor GDN/GRN,Gudang,Dari/Kepada-Masking,Nama Barang,Merk/Jenis-Deleted,Satuan, Masuk, Keluar,Nilai, Jumlah,Berat,Total Berat
16-Mar-20,OUT,16.04,G1,PMI Kabupaten Tangerang,Sarung Tangan Karet,Krisbow,Pasang,,10,"Rp150,000","Rp1,500,000",0.08,0.8
16-Mar-20,OUT,16.04,G1,PMI Kabupaten Tangerang,Sepatu Boot,AP Boot,Pasang,,10,"Rp165,000","Rp1,650,000",1.8,18
16-Mar-20,OUT,16.04,G2,PMI Kabupaten Tangerang,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
16-Mar-20,OUT,16.04,G3,PMI Kabupaten Tangerang,Sprayer,Elektrik,Unit,,10,"Rp650,000","Rp6,500,000",7.3,73
16-Mar-20,OUT,16.04,G5,PMI Kabupaten Tangerang,Virkon,2.5 Kg,Can,,20,"Rp2,200,000","Rp44,000,000",2.5,50
16-Mar-20,IN,16.05,G5,Swasta,Virkon,2.5 Kg,Can,100,,"Rp2,200,000","Rp220,000,000",2.5,250
16-Mar-20,IN,16.06,G5,Swasta,Disinfektan 20 Liter,20 liter,Jerigen,25,,"Rp330,000","Rp8,250,000",20,500
16-Mar-20,IN,16.07,G2,Gudang Regional PMI_Banjarmasin,Masker N95,3M,Pcs,"1,000",,"Rp108,240","Rp108,240,000",0.04,40
16-Mar-20,IN,16.08,G2,Gudang Regional PMI_Serang,Masker Respirator,NP306,Pcs,388,,"Rp50,000","Rp19,400,000",0.55,213.4
17-Mar-20,OUT,17.01,G1,PMI Kota Jakarta Barat,Hazmat,Typek,Pcs,,15,"Rp275,000","Rp4,125,000",0.08,1.2
17-Mar-20,OUT,17.01,G1,PMI Kota Jakarta Barat,Kacamata,Krisbow,Pcs,,15,"Rp148,500","Rp2,227,500",0.03,0.45
17-Mar-20,OUT,17.01,G1,PMI Kota Jakarta Barat,Sarung Tangan Karet,Krisbow,Pasang,,30,"Rp150,000","Rp4,500,000",0.08,2.4
17-Mar-20,OUT,17.01,G1,PMI Kota Jakarta Barat,Sepatu Boot,AP Boot,Pasang,,15,"Rp165,000","Rp2,475,000",1.8,27
17-Mar-20,OUT,17.01,G2,PMI Kota Jakarta Barat,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
17-Mar-20,OUT,17.01,G3,PMI Kota Jakarta Barat,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
17-Mar-20,OUT,17.01,G5,PMI Kota Jakarta Barat,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
17-Mar-20,IN,17.01,G1,Swasta,Hazmat,Typek,Pcs,500,,"Rp275,000","Rp137,500,000",0.08,40
17-Mar-20,IN,17.02,G5,Swasta,Virkon,2.5 Kg,Can,100,,"Rp2,200,000","Rp220,000,000",2.5,250
17-Mar-20,OUT,17.02,G1,PMI Kota Jakarta Pusat,Hazmat,Typek,Pcs,,15,"Rp275,000","Rp4,125,000",0.08,1.2
17-Mar-20,OUT,17.02,G1,PMI Kota Jakarta Pusat,Kacamata,Krisbow,Pcs,,15,"Rp148,500","Rp2,227,500",0.03,0.45
17-Mar-20,OUT,17.02,G1,PMI Kota Jakarta Pusat,Sarung Tangan Karet,Krisbow,Pasang,,15,"Rp150,000","Rp2,250,000",0.08,1.2
17-Mar-20,OUT,17.02,G1,PMI Kota Jakarta Pusat,Sepatu Boot,AP Boot,Pasang,,15,"Rp165,000","Rp2,475,000",1.8,27
17-Mar-20,OUT,17.02,G2,PMI Kota Jakarta Pusat,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
17-Mar-20,OUT,17.02,G3,PMI Kota Jakarta Pusat,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
17-Mar-20,OUT,17.02,G5,PMI Kota Jakarta Pusat,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
17-Mar-20,OUT,17.03,G1,PMI Kota Jakarta Timur,Hazmat,Typek,Pcs,,15,"Rp275,000","Rp4,125,000",0.08,1.2
17-Mar-20,OUT,17.03,G1,PMI Kota Jakarta Timur,Kacamata,Krisbow,Pcs,,15,"Rp148,500","Rp2,227,500",0.03,0.45
17-Mar-20,OUT,17.03,G1,PMI Kota Jakarta Timur,Sarung Tangan Karet,Krisbow,Pasang,,15,"Rp150,000","Rp2,250,000",0.08,1.2
17-Mar-20,OUT,17.03,G1,PMI Kota Jakarta Timur,Sepatu Boot,AP Boot,Pasang,,15,"Rp165,000","Rp2,475,000",1.8,27
17-Mar-20,OUT,17.03,G2,PMI Kota Jakarta Timur,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
17-Mar-20,OUT,17.03,G3,PMI Kota Jakarta Timur,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
17-Mar-20,OUT,17.03,G5,PMI Kota Jakarta Timur,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
17-Mar-20,IN,17.03,G5,Swasta,Virkon,2.5 Kg,Can,500,,"Rp2,200,000","Rp1,100,000,000",2.5,1250
17-Mar-20,IN,17.04,G3,Swasta,Sprayer,Elektrik,Unit,160,,"Rp650,000","Rp104,000,000",7.3,1168
17-Mar-20,OUT,17.04,G1,PMI Kabupaten Cianjur,Hazmat,Typek,Pcs,,5,"Rp275,000","Rp1,375,000",0.08,0.4
17-Mar-20,OUT,17.04,G1,PMI Kabupaten Cianjur,Kacamata,Krisbow,Pcs,,5,"Rp148,500","Rp742,500",0.03,0.15
17-Mar-20,OUT,17.04,G1,PMI Kabupaten Cianjur,Sarung Tangan Karet,Krisbow,Pasang,,5,"Rp150,000","Rp750,000",0.08,0.4
17-Mar-20,OUT,17.04,G1,PMI Kabupaten Cianjur,Sepatu Boot,AP Boot,Pasang,,5,"Rp165,000","Rp825,000",1.8,9
17-Mar-20,OUT,17.04,G2,PMI Kabupaten Cianjur,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
17-Mar-20,OUT,17.04,G3,PMI Kabupaten Cianjur,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
17-Mar-20,OUT,17.04,G5,PMI Kabupaten Cianjur,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
17-Mar-20,OUT,17.05,G1,PMI Kota Jakarta Selatan,Hazmat,Typek,Pcs,,15,"Rp275,000","Rp4,125,000",0.08,1.2
17-Mar-20,OUT,17.05,G1,PMI Kota Jakarta Selatan,Kacamata,Krisbow,Pcs,,15,"Rp148,500","Rp2,227,500",0.03,0.45
17-Mar-20,OUT,17.05,G1,PMI Kota Jakarta Selatan,Sarung Tangan Karet,Krisbow,Pasang,,15,"Rp150,000","Rp2,250,000",0.08,1.2
17-Mar-20,OUT,17.05,G1,PMI Kota Jakarta Selatan,Sepatu Boot,AP Boot,Pasang,,15,"Rp165,000","Rp2,475,000",1.8,27
17-Mar-20,OUT,17.05,G2,PMI Kota Jakarta Selatan,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
17-Mar-20,OUT,17.05,G3,PMI Kota Jakarta Selatan,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
17-Mar-20,OUT,17.05,G5,PMI Kota Jakarta Selatan,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
17-Mar-20,IN,17.05,G1,Swasta,Hazmat,Typek,Pcs,100,,"Rp275,000","Rp27,500,000",0.08,8
17-Mar-20,IN,17.05,G1,Swasta,Kacamata,Krisbow,Pcs,100,,"Rp148,500","Rp14,850,000",0.03,3
17-Mar-20,IN,17.05,G1,Swasta,Sepatu Boot,AP Boot,Pasang,100,,"Rp165,000","Rp16,500,000",1.8,180
17-Mar-20,OUT,17.06,G1,PMI Kabupaten Bekasi,Hazmat,Typek,Pcs,,15,"Rp275,000","Rp4,125,000",0.08,1.2
17-Mar-20,OUT,17.06,G1,PMI Kabupaten Bekasi,Kacamata,Krisbow,Pcs,,15,"Rp148,500","Rp2,227,500",0.03,0.45
17-Mar-20,OUT,17.06,G1,PMI Kabupaten Bekasi,Sarung Tangan Karet,Krisbow,Pasang,,15,"Rp150,000","Rp2,250,000",0.08,1.2
17-Mar-20,OUT,17.06,G1,PMI Kabupaten Bekasi,Sepatu Boot,AP Boot,Pasang,,15,"Rp165,000","Rp2,475,000",1.8,27
17-Mar-20,OUT,17.06,G2,PMI Kabupaten Bekasi,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
17-Mar-20,OUT,17.06,G3,PMI Kabupaten Bekasi,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
17-Mar-20,OUT,17.06,G5,PMI Kabupaten Bekasi,Virkon,2.5 Kg,Can,,3,"Rp2,200,000","Rp6,600,000",2.5,7.5
17-Mar-20,IN,17.06,G1,Swasta,Kacamata,Krisbow,Pcs,200,,"Rp148,500","Rp29,700,000",0.03,6
17-Mar-20,IN,17.07,G5,Individu,Virkon,2.5 Kg,Can,50,,"Rp2,200,000","Rp110,000,000",2.5,125
17-Mar-20,OUT,17.07,G1,PMI Kota Bekasi,Hazmat,Typek,Pcs,,15,"Rp275,000","Rp4,125,000",0.08,1.2
17-Mar-20,OUT,17.07,G1,PMI Kota Bekasi,Kacamata,Krisbow,Pcs,,15,"Rp148,500","Rp2,227,500",0.03,0.45
17-Mar-20,OUT,17.07,G1,PMI Kota Bekasi,Sarung Tangan Karet,Krisbow,Pasang,,30,"Rp150,000","Rp4,500,000",0.08,2.4
17-Mar-20,OUT,17.07,G1,PMI Kota Bekasi,Sepatu Boot,AP Boot,Pasang,,5,"Rp165,000","Rp825,000",1.8,9
17-Mar-20,OUT,17.07,G2,PMI Kota Bekasi,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
17-Mar-20,OUT,17.07,G3,PMI Kota Bekasi,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
17-Mar-20,OUT,17.07,G5,PMI Kota Bekasi,Virkon,2.5 Kg,Can,,3,"Rp2,200,000","Rp6,600,000",2.5,7.5
17-Mar-20,IN,17.08,G3,Gudang Regional PMI_Serang,Terpal,,Lembar,445,,,,,0
17-Mar-20,IN,17.08,G2,Gudang Regional PMI_Serang,Sarung Tangan Latex,Nitril,Pcs,"2,000",,"Rp1,500","Rp3,000,000",0.006,12
17-Mar-20,OUT,17.08,G3,PMI Kepulauan Seribu,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
17-Mar-20,OUT,17.08,G1,PMI Kepulauan Seribu,Hazmat,Typek,Pcs,,15,"Rp275,000","Rp4,125,000",0.08,1.2
17-Mar-20,OUT,17.08,G1,PMI Kepulauan Seribu,Kacamata,Krisbow,Pcs,,15,"Rp148,500","Rp2,227,500",0.03,0.45
17-Mar-20,OUT,17.08,G1,PMI Kepulauan Seribu,Sarung Tangan Karet,Krisbow,Pasang,,30,"Rp150,000","Rp4,500,000",0.08,2.4
17-Mar-20,OUT,17.08,G1,PMI Kepulauan Seribu,Sepatu Boot,AP Boot,Pasang,,15,"Rp165,000","Rp2,475,000",1.8,27
17-Mar-20,OUT,17.08,G2,PMI Kepulauan Seribu,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
17-Mar-20,OUT,17.08,G2,PMI Kepulauan Seribu,Masker Bedah,3 Ply,Pcs,,50,"Rp7,000","Rp350,000",0.006,0.3
17-Mar-20,OUT,17.08,G5,PMI Kepulauan Seribu,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
17-Mar-20,OUT,17.09,G1,PMI Kota Jakarta Utara,Hazmat,Typek,Pcs,,15,"Rp275,000","Rp4,125,000",0.08,1.2
17-Mar-20,OUT,17.09,G1,PMI Kota Jakarta Utara,Kacamata,Krisbow,Pcs,,15,"Rp148,500","Rp2,227,500",0.03,0.45
17-Mar-20,OUT,17.09,G1,PMI Kota Jakarta Utara,Sarung Tangan Karet,Krisbow,Pasang,,15,"Rp150,000","Rp2,250,000",0.08,1.2
17-Mar-20,OUT,17.09,G1,PMI Kota Jakarta Utara,Sepatu Boot,AP Boot,Pasang,,15,"Rp165,000","Rp2,475,000",1.8,27
17-Mar-20,OUT,17.09,G2,PMI Kota Jakarta Utara,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
17-Mar-20,OUT,17.09,G3,PMI Kota Jakarta Utara,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
17-Mar-20,OUT,17.09,G5,PMI Kota Jakarta Utara,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
17-Mar-20,OUT,17.1,G1,PMI Kota Bandung,Hazmat,Typek,Pcs,,15,"Rp275,000","Rp4,125,000",0.08,1.2
17-Mar-20,OUT,17.1,G1,PMI Kota Bandung,Kacamata,Krisbow,Pcs,,15,"Rp148,500","Rp2,227,500",0.03,0.45
17-Mar-20,OUT,17.1,G1,PMI Kota Bandung,Sepatu Boot,AP Boot,Pasang,,15,"Rp165,000","Rp2,475,000",1.8,27
17-Mar-20,OUT,17.1,G1,PMI Kota Bandung,Sarung Tangan Karet,Krisbow,Pasang,,30,"Rp150,000","Rp4,500,000",0.08,2.4
17-Mar-20,OUT,17.1,G3,PMI Kota Bandung,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
17-Mar-20,OUT,17.1,G5,PMI Kota Bandung,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
17-Mar-20,OUT,17.11,G2,RS. PMI Bogor,Masker Bedah,3 Ply,Pcs,,"12,500","Rp7,000","Rp87,500,000",0.006,75
17-Mar-20,OUT,17.11,G3,RS. PMI Bogor,Sprayer,Elektrik,Unit,,2,"Rp650,000","Rp1,300,000",7.3,14.6
18-Mar-20,IN,17.01,G1,Swasta,Kacamata,Krisbow,Pcs,500,,"Rp148,500","Rp74,250,000",0.03,15
18-Mar-20,IN,18.01,G3,Swasta,Sprayer,Elektrik,Unit,40,,"Rp650,000","Rp26,000,000",7.3,292
18-Mar-20,OUT,18.01,G3,Non PMI - SMESCO,Sprayer,Elektrik,Unit,,2,"Rp650,000","Rp1,300,000",7.3,14.6
18-Mar-20,OUT,18.01,G1,Non PMI - SMESCO,Kacamata,Krisbow,Pcs,,2,"Rp148,500","Rp297,000",0.03,0.06
18-Mar-20,OUT,18.01,G1,Non PMI - SMESCO,Sarung Tangan Karet,Krisbow,Pasang,,2,"Rp150,000","Rp300,000",0.08,0.16
18-Mar-20,OUT,18.01,G1,Non PMI - SMESCO,Sepatu Boot,AP Boot,Pasang,,2,"Rp165,000","Rp330,000",1.8,3.6
18-Mar-20,OUT,18.01,G1,Non PMI - SMESCO,Hazmat,Typek,Pcs,,2,"Rp275,000","Rp550,000",0.08,0.16
18-Mar-20,OUT,18.01,G2,Non PMI - SMESCO,Masker N95,3M,Pcs,,100,"Rp108,240","Rp10,824,000",0.04,4
18-Mar-20,OUT,18.01,G5,Non PMI - SMESCO,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
18-Mar-20,IN,18.02,G1,Swasta,Kacamata,Krisbow,Pcs,500,,"Rp148,500","Rp74,250,000",0.03,15
18-Mar-20,OUT,18.02,G1,PMI Kota Tangerang,Kacamata,Krisbow,Pcs,,4,"Rp148,500","Rp594,000",0.03,0.12
18-Mar-20,OUT,18.02,G1,PMI Kota Tangerang,Sarung Tangan Karet,Krisbow,Pasang,,4,"Rp150,000","Rp600,000",0.08,0.32
18-Mar-20,OUT,18.02,G1,PMI Kota Tangerang,Sepatu Boot,AP Boot,Pasang,,4,"Rp165,000","Rp660,000",1.8,7.2
18-Mar-20,OUT,18.02,G1,PMI Kota Tangerang,Hazmat,Typek,Pcs,,4,"Rp275,000","Rp1,100,000",0.08,0.32
18-Mar-20,OUT,18.02,G2,PMI Kota Tangerang,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
18-Mar-20,OUT,18.02,G3,PMI Kota Tangerang,Sprayer,Elektrik,Unit,,4,"Rp650,000","Rp2,600,000",7.3,29.2
18-Mar-20,OUT,18.02,G5,PMI Kota Tangerang,Virkon,2.5 Kg,Can,,2,"Rp2,200,000","Rp4,400,000",2.5,5
18-Mar-20,IN,18.03,G3,Swasta,Sprayer,Elektrik,Unit,160,,"Rp650,000","Rp104,000,000",7.3,1168
18-Mar-20,OUT,18.03,G1,PMI Kabupaten Bandung Barat,Kacamata,Krisbow,Pcs,,5,"Rp148,500","Rp742,500",0.03,0.15
18-Mar-20,OUT,18.03,G1,PMI Kabupaten Bandung Barat,Sarung Tangan Karet,Krisbow,Pasang,,5,"Rp150,000","Rp750,000",0.08,0.4
18-Mar-20,OUT,18.03,G1,PMI Kabupaten Bandung Barat,Sepatu Boot,AP Boot,Pasang,,5,"Rp165,000","Rp825,000",1.8,9
18-Mar-20,OUT,18.03,G1,PMI Kabupaten Bandung Barat,Hazmat,Typek,Pcs,,5,"Rp275,000","Rp1,375,000",0.08,0.4
18-Mar-20,OUT,18.03,G2,PMI Kabupaten Bandung Barat,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
18-Mar-20,OUT,18.03,G3,PMI Kabupaten Bandung Barat,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
18-Mar-20,OUT,18.03,G5,PMI Kabupaten Bandung Barat,Virkon,2.5 Kg,Can,,2,"Rp2,200,000","Rp4,400,000",2.5,5
18-Mar-20,OUT,18.04,G1,PMI Kota Cirebon,Kacamata,Krisbow,Pcs,,5,"Rp148,500","Rp742,500",0.03,0.15
18-Mar-20,OUT,18.04,G1,PMI Kota Cirebon,Sarung Tangan Karet,Krisbow,Pasang,,5,"Rp150,000","Rp750,000",0.08,0.4
18-Mar-20,OUT,18.04,G1,PMI Kota Cirebon,Sepatu Boot,AP Boot,Pasang,,5,"Rp165,000","Rp825,000",1.8,9
18-Mar-20,OUT,18.04,G1,PMI Kota Cirebon,Hazmat,Typek,Pcs,,5,"Rp275,000","Rp1,375,000",0.08,0.4
18-Mar-20,OUT,18.04,G2,PMI Kota Cirebon,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
18-Mar-20,OUT,18.04,G3,PMI Kota Cirebon,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
18-Mar-20,OUT,18.04,G5,PMI Kota Cirebon,Virkon,2.5 Kg,Can,,2,"Rp2,200,000","Rp4,400,000",2.5,5
18-Mar-20,IN,18.04,G1,Swasta,Hazmat,Typek,Pcs,"1,000",,"Rp275,000","Rp275,000,000",0.08,80
18-Mar-20,IN,18.04,G1,Swasta,Kacamata,Krisbow,Pcs,"1,000",,"Rp148,500","Rp148,500,000",0.03,30
18-Mar-20,IN,18.04,G1,Swasta,Sepatu Boot,AP Boot,Pasang,"1,000",,"Rp165,000","Rp165,000,000",1.8,1800
18-Mar-20,IN,18.04,G1,Swasta,Sarung Tangan Karet,Krisbow,Pasang,"1,000",,"Rp150,000","Rp150,000,000",0.08,80
18-Mar-20,IN,18.04,G2,Swasta,Masker Respirator,NP306,Pcs,500,,"Rp50,000","Rp25,000,000",0.55,275
18-Mar-20,OUT,18.05,G1,PMI Kabupaten Garut,Kacamata,Krisbow,Pcs,,5,"Rp148,500","Rp742,500",0.03,0.15
18-Mar-20,OUT,18.05,G1,PMI Kabupaten Garut,Sarung Tangan Karet,Krisbow,Pasang,,5,"Rp150,000","Rp750,000",0.08,0.4
18-Mar-20,OUT,18.05,G1,PMI Kabupaten Garut,Sepatu Boot,AP Boot,Pasang,,5,"Rp165,000","Rp825,000",1.8,9
18-Mar-20,OUT,18.05,G1,PMI Kabupaten Garut,Hazmat,Typek,Pcs,,5,"Rp275,000","Rp1,375,000",0.08,0.4
18-Mar-20,OUT,18.05,G2,PMI Kabupaten Garut,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
18-Mar-20,OUT,18.05,G3,PMI Kabupaten Garut,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
18-Mar-20,OUT,18.05,G5,PMI Kabupaten Garut,Virkon,2.5 Kg,Can,,2,"Rp2,200,000","Rp4,400,000",2.5,5
18-Mar-20,IN,18.05,G3,Swasta,Sprayer,Elektrik,Unit,500,,"Rp650,000","Rp325,000,000",7.3,3650
18-Mar-20,IN,18.06,G3,Swasta,Sprayer,Elektrik,Unit,340,,"Rp650,000","Rp221,000,000",7.3,2482
18-Mar-20,OUT,18.06,G1,PMI Kota Sukabumi,Kacamata,Krisbow,Pcs,,5,"Rp148,500","Rp742,500",0.03,0.15
18-Mar-20,OUT,18.06,G1,PMI Kota Sukabumi,Sarung Tangan Karet,Krisbow,Pasang,,5,"Rp150,000","Rp750,000",0.08,0.4
18-Mar-20,OUT,18.06,G1,PMI Kota Sukabumi,Sepatu Boot,AP Boot,Pasang,,5,"Rp165,000","Rp825,000",1.8,9
18-Mar-20,OUT,18.06,G1,PMI Kota Sukabumi,Hazmat,Typek,Pcs,,5,"Rp275,000","Rp1,375,000",0.08,0.4
18-Mar-20,OUT,18.06,G2,PMI Kota Sukabumi,Masker N95,3M,Pcs,,20,"Rp108,240","Rp2,164,800",0.04,0.8
18-Mar-20,OUT,18.06,G3,PMI Kota Sukabumi,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
18-Mar-20,OUT,18.06,G5,PMI Kota Sukabumi,Virkon,2.5 Kg,Can,,2,"Rp2,200,000","Rp4,400,000",2.5,5
18-Mar-20,OUT,18.07,G1,PMI Provinsi Banten,Kacamata,Krisbow,Pcs,,15,"Rp148,500","Rp2,227,500",0.03,0.45
18-Mar-20,OUT,18.07,G1,PMI Provinsi Banten,Sarung Tangan Karet,Krisbow,Pasang,,30,"Rp150,000","Rp4,500,000",0.08,2.4
18-Mar-20,OUT,18.07,G1,PMI Provinsi Banten,Hazmat,Typek,Pcs,,15,"Rp275,000","Rp4,125,000",0.08,1.2
18-Mar-20,OUT,18.07,G1,PMI Provinsi Banten,Sepatu Boot,AP Boot,Pasang,,15,"Rp165,000","Rp2,475,000",1.8,27
18-Mar-20,OUT,18.07,G3,PMI Provinsi Banten,Sprayer,Elektrik,Unit,,5,"Rp650,000","Rp3,250,000",7.3,36.5
18-Mar-20,OUT,18.07,G5,PMI Provinsi Banten,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
18-Mar-20,OUT,18.08,G1,Non PMI - AURI,Kacamata,Krisbow,Pcs,,1,"Rp148,500","Rp148,500",0.03,0.03
18-Mar-20,OUT,18.08,G1,Non PMI - AURI,Sarung Tangan Karet,Krisbow,Pasang,,1,"Rp150,000","Rp150,000",0.08,0.08
18-Mar-20,OUT,18.08,G1,Non PMI - AURI,Sepatu Boot,AP Boot,Pasang,,1,"Rp165,000","Rp165,000",1.8,1.8
18-Mar-20,OUT,18.08,G1,Non PMI - AURI,Hazmat,Typek,Pcs,,1,"Rp275,000","Rp275,000",0.08,0.08
18-Mar-20,OUT,18.08,G3,Non PMI - AURI,Sprayer,Elektrik,Unit,,1,"Rp650,000","Rp650,000",7.3,7.3
18-Mar-20,OUT,18.08,G5,Non PMI - AURI,Virkon,2.5 Kg,Can,,2,"Rp2,200,000","Rp4,400,000",2.5,5
18-Mar-20,OUT,18.09,G1,PMI Provinsi Sulawesi Selatan,Hazmat,Typek,Pcs,,10,"Rp275,000","Rp2,750,000",0.08,0.8
18-Mar-20,OUT,18.09,G1,PMI Provinsi Sulawesi Selatan,Kacamata,Krisbow,Pcs,,10,"Rp148,500","Rp1,485,000",0.03,0.3
18-Mar-20,OUT,18.09,G1,PMI Provinsi Sulawesi Selatan,Sarung Tangan Karet,Krisbow,Pasang,,10,"Rp150,000","Rp1,500,000",0.08,0.8
18-Mar-20,OUT,18.09,G3,PMI Provinsi Sulawesi Selatan,Sprayer,Elektrik,Unit,,5,"Rp650,000","Rp3,250,000",7.3,36.5
18-Mar-20,OUT,18.09,G5,PMI Provinsi Sulawesi Selatan,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
18-Mar-20,OUT,18.1,G1,PMI Provinsi Jawa Timur,Hazmat,Typek,Pcs,,20,"Rp275,000","Rp5,500,000",0.08,1.6
18-Mar-20,OUT,18.1,G1,PMI Provinsi Jawa Timur,Kacamata,Krisbow,Pcs,,10,"Rp148,500","Rp1,485,000",0.03,0.3
18-Mar-20,OUT,18.1,G1,PMI Provinsi Jawa Timur,Sarung Tangan Karet,Krisbow,Pasang,,20,"Rp150,000","Rp3,000,000",0.08,1.6
18-Mar-20,OUT,18.1,G3,PMI Provinsi Jawa Timur,Sprayer,Elektrik,Unit,,10,"Rp650,000","Rp6,500,000",7.3,73
18-Mar-20,OUT,18.1,G5,PMI Provinsi Jawa Timur,Virkon,2.5 Kg,Can,,5,"Rp2,200,000","Rp11,000,000",2.5,12.5
18-Mar-20,OUT,18.11,G1,Non PMI - Dinas Bina Marga,Sepatu Boot,AP Boot,Pasang,,50,"Rp165,000","Rp8,250,000",1.8,90
18-Mar-20,OUT,18.12,G5,Non PMI - PGI,Virkon,2.5 Kg,Can,,10,"Rp2,200,000","Rp22,000,000",2.5,25
18-Mar-20,OUT,18.13,G1,PMI Kabupaten Bintan,Hazmat,Typek,Pcs,,5,"Rp275,000","Rp1,375,000",0.08,0.4
18-Mar-20,OUT,18.13,G1,PMI Kabupaten Bintan,Kacamata,Krisbow,Pcs,,5,"Rp148,500","Rp742,500",0.03,0.15
18-Mar-20,OUT,18.13,G1,PMI Kabupaten Bintan,Sarung Tangan Karet,Krisbow,Pasang,,5,"Rp150,000","Rp750,000",0.08,0.4
18-Mar-20,OUT,18.13,G3,PMI Kabupaten Bintan,Sprayer,Elektrik,Unit,,3,"Rp650,000","Rp1,950,000",7.3,21.9
18-Mar-20,OUT,18.13,G5,PMI Kabupaten Bintan,Virkon,2.5 Kg,Can,,3,"Rp2,200,000","Rp6,600,000",2.5,7.5
18-Mar-20,OUT,18.14,G1,PMI Kota Ambon,Hazmat,Typek,Pcs,,5,"Rp275,000","Rp1,375,000",0.08,0.4
18-Mar-20,OUT,18.14,G1,PMI Kota Ambon,Kacamata,Krisbow,Pcs,,5,"Rp148,500","Rp742,500",0.03,0.15
18-Mar-20,OUT,18.14,G1,PMI Kota Ambon,Sarung Tangan Karet,Krisbow,Pasang,,5,"Rp150,000","Rp750,000",0.08,0.4
18-Mar-20,OUT,18.14,G3,PMI Kota Ambon,Sprayer,Elektrik,Unit,,2,"Rp650,000","Rp1,300,000",7.3,14.6
18-Mar-20,OUT,18.14,G5,PMI Kota Ambon,Virkon,2.5 Kg,Can,,2,"Rp2,200,000","Rp4,400,000",2.5,5
18-Mar-20,OUT,18.15,G1,PMI Provinsi Bali,Hazmat,Typek,Pcs,,10,"Rp275,000","Rp2,750,000",0.08,0.8
18-Mar-20,OUT,18.15,G1,PMI Provinsi Bali,Kacamata,Krisbow,Pcs,,10,"Rp148,500","Rp1,485,000",0.03,0.3
